Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
24-03-2022,Fenugreek Leaves,10,12,14,1kg
24-03-2022,French Beans,27,32,38,1kg
24-03-2022,Garlic,64,77,91,1kg
24-03-2022,Ginger,35,42,50,1kg
24-03-2022,Onion Green,42,50,59,1kg
24-03-2022,Green Peas,44,53,63,1kg
24-03-2022,Ivy Gourd,36,43,51,1kg
24-03-2022,Lemon (Lime),37,45,52,1kg
24-03-2022,Mango Raw,70,85,100,1kg
24-03-2022,Mint Leaves,7,8,10,1kg
24-03-2022,Mushroom,72,87,102,1kg
24-03-2022,Mustard Leaves,20,24,28,1kg
24-03-2022,Ladies Finger,24,29,34,1kg
24-03-2022,Pumpkin,21,25,30,1kg
24-03-2022,Radish,20,24,28,1kg
24-03-2022,Ridge Gourd,29,35,41,1kg
24-03-2022,Shallot (Pearl Onion),32,39,45,1kg
24-03-2022,Snake Gourd,17,21,24,1kg
24-03-2022,Sorrel Leaves,11,13,15,1kg
24-03-2022,Spinach,12,14,17,1kg
24-03-2022,Sweet Potato,36,43,51,1kg
23-03-2022,Onion Big,33,40,47,1kg
23-03-2022,Onion Small,36,43,51,1kg
23-03-2022,Tomato,14,17,20,1kg
23-03-2022,Green Chilli,37,45,52,1kg
23-03-2022,Beetroot,28,34,40,1kg
23-03-2022,Potato,23,27,33,1kg
23-03-2022,Raw Banana (Plantain),6,7,8,1kg
23-03-2022,Amaranth Leaves,18,22,26,1kg
23-03-2022,Amla,65,79,92,1kg
23-03-2022,Ash gourd,20,24,28,1kg
23-03-2022,Baby Corn,46,55,65,1kg
23-03-2022,Banana Flower,20,24,28,1kg
23-03-2022,Capsicum,36,43,51,1kg
23-03-2022,Bitter Gourd,30,36,43,1kg
23-03-2022,Bottle Gourd,18,22,26,1kg
23-03-2022,Butter Beans,44,53,63,1kg
23-03-2022,Broad Beans,39,47,55,1kg
23-03-2022,Cabbage,23,27,33,1kg
23-03-2022,Carrot,37,45,52,1kg
23-03-2022,Cauliflower,24,29,34,1kg
23-03-2022,Cluster beans,32,39,45,1kg
23-03-2022,Coconut,27,32,38,1kg
23-03-2022,Colocasia Leaves,15,18,21,1kg
23-03-2022,Colocasia,23,27,33,1kg
23-03-2022,Coriander Leaves,7,8,10,1kg
23-03-2022,Corn,27,32,38,1kg
23-03-2022,Cucumber,12,14,17,1kg
23-03-2022,Curry Leaves,42,50,59,1kg
23-03-2022,Dill Leaves,16,19,22,1kg
23-03-2022,Drumsticks,140,169,199,1kg
23-03-2022,Brinjal,27,32,38,1kg
23-03-2022,Brinjal (Big),40,48,57,1kg
23-03-2022,Elephant Yam,27,32,38,1kg
23-03-2022,Fenugreek Leaves,10,12,14,1kg
23-03-2022,French Beans,27,32,38,1kg
23-03-2022,Garlic,64,77,91,1kg
23-03-2022,Ginger,35,42,50,1kg
23-03-2022,Onion Green,42,50,59,1kg
23-03-2022,Green Peas,44,53,63,1kg
23-03-2022,Ivy Gourd,36,43,51,1kg
23-03-2022,Lemon (Lime),37,45,52,1kg
23-03-2022,Mango Raw,70,85,100,1kg
23-03-2022,Mint Leaves,7,8,10,1kg
23-03-2022,Mushroom,72,87,102,1kg
23-03-2022,Mustard Leaves,20,24,28,1kg
23-03-2022,Ladies Finger,24,29,34,1kg
23-03-2022,Pumpkin,21,25,30,1kg
23-03-2022,Radish,20,24,28,1kg
23-03-2022,Ridge Gourd,29,35,41,1kg
23-03-2022,Shallot (Pearl Onion),32,39,45,1kg
23-03-2022,Snake Gourd,17,21,24,1kg
23-03-2022,Sorrel Leaves,11,13,15,1kg
23-03-2022,Spinach,12,14,17,1kg
23-03-2022,Sweet Potato,36,43,51,1kg
22-03-2022,Onion Big,33,40,47,1kg
22-03-2022,Onion Small,36,43,51,1kg
22-03-2022,Tomato,14,17,20,1kg
22-03-2022,Green Chilli,37,45,52,1kg
22-03-2022,Beetroot,28,34,40,1kg
22-03-2022,Potato,23,27,33,1kg
22-03-2022,Raw Banana (Plantain),6,7,8,1kg
22-03-2022,Amaranth Leaves,18,22,26,1kg
22-03-2022,Amla,65,79,92,1kg
22-03-2022,Ash gourd,20,24,28,1kg
22-03-2022,Baby Corn,46,55,65,1kg
22-03-2022,Banana Flower,20,24,28,1kg
22-03-2022,Capsicum,36,43,51,1kg
22-03-2022,Bitter Gourd,30,36,43,1kg
22-03-2022,Bottle Gourd,18,22,26,1kg
22-03-2022,Butter Beans,44,53,63,1kg
22-03-2022,Broad Beans,39,47,55,1kg
22-03-2022,Cabbage,23,27,33,1kg
22-03-2022,Carrot,37,45,52,1kg
22-03-2022,Cauliflower,24,29,34,1kg
22-03-2022,Cluster beans,32,39,45,1kg
22-03-2022,Coconut,27,32,38,1kg
22-03-2022,Colocasia Leaves,15,18,21,1kg
22-03-2022,Colocasia,23,27,33,1kg
22-03-2022,Coriander Leaves,7,8,10,1kg
22-03-2022,Corn,27,32,38,1kg
22-03-2022,Cucumber,12,14,17,1kg
22-03-2022,Curry Leaves,42,50,59,1kg
22-03-2022,Dill Leaves,16,19,22,1kg
22-03-2022,Drumsticks,140,169,199,1kg
22-03-2022,Brinjal,27,32,38,1kg
22-03-2022,Brinjal (Big),40,48,57,1kg
22-03-2022,Elephant Yam,27,32,38,1kg
22-03-2022,Fenugreek Leaves,10,12,14,1kg
22-03-2022,French Beans,27,32,38,1kg
22-03-2022,Garlic,64,77,91,1kg
22-03-2022,Ginger,35,42,50,1kg
22-03-2022,Onion Green,42,50,59,1kg
22-03-2022,Green Peas,44,53,63,1kg
22-03-2022,Ivy Gourd,36,43,51,1kg
22-03-2022,Lemon (Lime),37,45,52,1kg
22-03-2022,Mango Raw,70,85,100,1kg
22-03-2022,Mint Leaves,7,8,10,1kg
22-03-2022,Mushroom,72,87,102,1kg
22-03-2022,Mustard Leaves,20,24,28,1kg
22-03-2022,Ladies Finger,24,29,34,1kg
22-03-2022,Pumpkin,21,25,30,1kg
22-03-2022,Radish,20,24,28,1kg
22-03-2022,Ridge Gourd,29,35,41,1kg
22-03-2022,Shallot (Pearl Onion),32,39,45,1kg
22-03-2022,Snake Gourd,17,21,24,1kg
22-03-2022,Sorrel Leaves,11,13,15,1kg
22-03-2022,Spinach,12,14,17,1kg
22-03-2022,Sweet Potato,36,43,51,1kg
21-03-2022,Onion Big,39,47,55,1kg
21-03-2022,Onion Small,35,42,50,1kg
21-03-2022,Tomato,20,24,28,1kg
21-03-2022,Green Chilli,44,53,63,1kg
21-03-2022,Beetroot,27,32,38,1kg
21-03-2022,Potato,24,29,34,1kg
21-03-2022,Raw Banana (Plantain),4,5,6,1kg
21-03-2022,Amaranth Leaves,13,16,18,1kg
21-03-2022,Amla,55,66,78,1kg
21-03-2022,Ash gourd,17,21,24,1kg
21-03-2022,Baby Corn,46,55,65,1kg
21-03-2022,Banana Flower,19,23,27,1kg
21-03-2022,Capsicum,32,39,45,1kg
21-03-2022,Bitter Gourd,25,30,35,1kg
21-03-2022,Bottle Gourd,21,25,30,1kg
21-03-2022,Butter Beans,43,52,61,1kg
21-03-2022,Broad Beans,37,45,52,1kg
21-03-2022,Cabbage,22,26,31,1kg
21-03-2022,Carrot,38,46,54,1kg
21-03-2022,Cauliflower,25,30,35,1kg
21-03-2022,Cluster beans,37,45,52,1kg
21-03-2022,Coconut,25,30,35,1kg
21-03-2022,Colocasia Leaves,15,18,21,1kg
21-03-2022,Colocasia,25,30,35,1kg
21-03-2022,Coriander Leaves,10,12,14,1kg
21-03-2022,Corn,30,36,43,1kg
21-03-2022,Cucumber,13,16,18,1kg
21-03-2022,Curry Leaves,39,47,55,1kg
21-03-2022,Dill Leaves,13,16,18,1kg
21-03-2022,Drumsticks,140,169,199,1kg
21-03-2022,Brinjal,24,29,34,1kg
21-03-2022,Brinjal (Big),45,54,64,1kg
21-03-2022,Elephant Yam,27,32,38,1kg
21-03-2022,Fenugreek Leaves,13,16,18,1kg
21-03-2022,French Beans,28,34,40,1kg
21-03-2022,Garlic,60,72,85,1kg
21-03-2022,Ginger,34,41,48,1kg
21-03-2022,Onion Green,43,52,61,1kg
21-03-2022,Green Peas,55,66,78,1kg
21-03-2022,Ivy Gourd,32,39,45,1kg
21-03-2022,Lemon (Lime),38,46,54,1kg
21-03-2022,Mango Raw,71,86,101,1kg
21-03-2022,Mint Leaves,10,12,14,1kg
21-03-2022,Mushroom,85,103,121,1kg
21-03-2022,Mustard Leaves,20,24,28,1kg
21-03-2022,Ladies Finger,28,34,40,1kg
21-03-2022,Pumpkin,24,29,34,1kg
21-03-2022,Radish,22,26,31,1kg
21-03-2022,Ridge Gourd,25,30,35,1kg
21-03-2022,Shallot (Pearl Onion),31,37,44,1kg
21-03-2022,Snake Gourd,20,24,28,1kg
21-03-2022,Sorrel Leaves,10,12,14,1kg
21-03-2022,Spinach,14,17,20,1kg
21-03-2022,Sweet Potato,40,48,57,1kg
20-03-2022,Onion Big,39,47,55,1kg
20-03-2022,Onion Small,35,42,50,1kg
20-03-2022,Tomato,20,24,28,1kg
20-03-2022,Green Chilli,44,53,63,1kg
20-03-2022,Beetroot,27,32,38,1kg
20-03-2022,Potato,24,29,34,1kg
20-03-2022,Raw Banana (Plantain),4,5,6,1kg
20-03-2022,Amaranth Leaves,13,16,18,1kg
20-03-2022,Amla,55,66,78,1kg
20-03-2022,Ash gourd,17,21,24,1kg
20-03-2022,Baby Corn,46,55,65,1kg
20-03-2022,Banana Flower,19,23,27,1kg
20-03-2022,Capsicum,32,39,45,1kg
20-03-2022,Bitter Gourd,25,30,35,1kg
20-03-2022,Bottle Gourd,21,25,30,1kg
20-03-2022,Butter Beans,43,52,61,1kg
20-03-2022,Broad Beans,37,45,52,1kg
20-03-2022,Cabbage,22,26,31,1kg
20-03-2022,Carrot,38,46,54,1kg
20-03-2022,Cauliflower,25,30,35,1kg
20-03-2022,Cluster beans,37,45,52,1kg
20-03-2022,Coconut,25,30,35,1kg
20-03-2022,Colocasia Leaves,15,18,21,1kg
20-03-2022,Colocasia,25,30,35,1kg
20-03-2022,Coriander Leaves,10,12,14,1kg
20-03-2022,Corn,30,36,43,1kg
20-03-2022,Cucumber,13,16,18,1kg
20-03-2022,Curry Leaves,39,47,55,1kg
20-03-2022,Dill Leaves,13,16,18,1kg
20-03-2022,Drumsticks,140,169,199,1kg
20-03-2022,Brinjal,24,29,34,1kg
20-03-2022,Brinjal (Big),45,54,64,1kg
20-03-2022,Elephant Yam,27,32,38,1kg
20-03-2022,Fenugreek Leaves,13,16,18,1kg
20-03-2022,French Beans,28,34,40,1kg
20-03-2022,Garlic,60,72,85,1kg
20-03-2022,Ginger,34,41,48,1kg
20-03-2022,Onion Green,43,52,61,1kg
20-03-2022,Green Peas,55,66,78,1kg
20-03-2022,Ivy Gourd,32,39,45,1kg
20-03-2022,Lemon (Lime),38,46,54,1kg
20-03-2022,Mango Raw,71,86,101,1kg
20-03-2022,Mint Leaves,10,12,14,1kg
20-03-2022,Mushroom,85,103,121,1kg
20-03-2022,Mustard Leaves,20,24,28,1kg
20-03-2022,Ladies Finger,28,34,40,1kg
20-03-2022,Pumpkin,24,29,34,1kg
20-03-2022,Radish,22,26,31,1kg
20-03-2022,Ridge Gourd,25,30,35,1kg
20-03-2022,Shallot (Pearl Onion),31,37,44,1kg
20-03-2022,Snake Gourd,20,24,28,1kg
20-03-2022,Sorrel Leaves,10,12,14,1kg
20-03-2022,Spinach,14,17,20,1kg
20-03-2022,Sweet Potato,40,48,57,1kg
19-03-2022,Onion Big,34,41,48,1kg
19-03-2022,Onion Small,36,43,51,1kg
19-03-2022,Tomato,20,24,28,1kg
19-03-2022,Green Chilli,45,54,64,1kg
19-03-2022,Beetroot,27,32,38,1kg
19-03-2022,Potato,26,31,37,1kg
19-03-2022,Raw Banana (Plantain),4,5,6,1kg
19-03-2022,Amaranth Leaves,16,19,22,1kg
19-03-2022,Amla,55,66,78,1kg
19-03-2022,Ash gourd,18,22,26,1kg
19-03-2022,Baby Corn,47,57,67,1kg
19-03-2022,Banana Flower,18,22,26,1kg
19-03-2022,Capsicum,31,37,44,1kg
19-03-2022,Bitter Gourd,29,35,41,1kg
19-03-2022,Bottle Gourd,21,25,30,1kg
19-03-2022,Butter Beans,43,52,61,1kg
19-03-2022,Broad Beans,36,43,51,1kg
19-03-2022,Cabbage,24,29,34,1kg
19-03-2022,Carrot,39,47,55,1kg
19-03-2022,Cauliflower,24,29,34,1kg
19-03-2022,Cluster beans,33,40,47,1kg
19-03-2022,Coconut,22,26,31,1kg
19-03-2022,Colocasia Leaves,15,18,21,1kg
19-03-2022,Colocasia,25,30,35,1kg
19-03-2022,Coriander Leaves,11,13,15,1kg
19-03-2022,Corn,27,32,38,1kg
19-03-2022,Cucumber,15,18,21,1kg
19-03-2022,Curry Leaves,41,49,58,1kg
19-03-2022,Dill Leaves,15,18,21,1kg
19-03-2022,Drumsticks,130,157,185,1kg
19-03-2022,Brinjal,24,29,34,1kg
19-03-2022,Brinjal (Big),40,48,57,1kg
19-03-2022,Elephant Yam,26,31,37,1kg
19-03-2022,Fenugreek Leaves,13,16,18,1kg
19-03-2022,French Beans,26,31,37,1kg
19-03-2022,Garlic,66,80,94,1kg
19-03-2022,Ginger,36,43,51,1kg
19-03-2022,Onion Green,39,47,55,1kg
19-03-2022,Green Peas,51,62,72,1kg
19-03-2022,Ivy Gourd,28,34,40,1kg
19-03-2022,Lemon (Lime),35,42,50,1kg
19-03-2022,Mango Raw,72,87,102,1kg
19-03-2022,Mint Leaves,9,10,13,1kg
19-03-2022,Mushroom,74,89,105,1kg
19-03-2022,Mustard Leaves,20,24,28,1kg
19-03-2022,Ladies Finger,24,29,34,1kg
19-03-2022,Pumpkin,25,30,35,1kg
19-03-2022,Radish,18,22,26,1kg
19-03-2022,Ridge Gourd,26,31,37,1kg
19-03-2022,Shallot (Pearl Onion),29,35,41,1kg
19-03-2022,Snake Gourd,18,22,26,1kg
19-03-2022,Sorrel Leaves,13,16,18,1kg
19-03-2022,Spinach,10,12,14,1kg
19-03-2022,Sweet Potato,42,50,59,1kg
18-03-2022,Onion Big,34,41,48,1kg
18-03-2022,Onion Small,36,43,51,1kg
18-03-2022,Tomato,20,24,28,1kg
18-03-2022,Green Chilli,45,54,64,1kg
18-03-2022,Beetroot,27,32,38,1kg
18-03-2022,Potato,26,31,37,1kg
18-03-2022,Raw Banana (Plantain),4,5,6,1kg
18-03-2022,Amaranth Leaves,16,19,22,1kg
18-03-2022,Amla,55,66,78,1kg
18-03-2022,Ash gourd,18,22,26,1kg
18-03-2022,Baby Corn,47,57,67,1kg
18-03-2022,Banana Flower,18,22,26,1kg
18-03-2022,Capsicum,31,37,44,1kg
18-03-2022,Bitter Gourd,29,35,41,1kg
18-03-2022,Bottle Gourd,21,25,30,1kg
18-03-2022,Butter Beans,43,52,61,1kg
18-03-2022,Broad Beans,36,43,51,1kg
18-03-2022,Cabbage,24,29,34,1kg
18-03-2022,Carrot,39,47,55,1kg
18-03-2022,Cauliflower,24,29,34,1kg
18-03-2022,Cluster beans,33,40,47,1kg
18-03-2022,Coconut,22,26,31,1kg
18-03-2022,Colocasia Leaves,15,18,21,1kg
18-03-2022,Colocasia,25,30,35,1kg
18-03-2022,Coriander Leaves,11,13,15,1kg
18-03-2022,Corn,27,32,38,1kg
18-03-2022,Cucumber,15,18,21,1kg
18-03-2022,Curry Leaves,41,49,58,1kg
18-03-2022,Dill Leaves,15,18,21,1kg
18-03-2022,Drumsticks,130,157,185,1kg
18-03-2022,Brinjal,24,29,34,1kg
18-03-2022,Brinjal (Big),40,48,57,1kg
18-03-2022,Elephant Yam,26,31,37,1kg
18-03-2022,Fenugreek Leaves,13,16,18,1kg
18-03-2022,French Beans,26,31,37,1kg
18-03-2022,Garlic,66,80,94,1kg
18-03-2022,Ginger,36,43,51,1kg
18-03-2022,Onion Green,39,47,55,1kg
18-03-2022,Green Peas,51,62,72,1kg
18-03-2022,Ivy Gourd,28,34,40,1kg
18-03-2022,Lemon (Lime),35,42,50,1kg
18-03-2022,Mango Raw,72,87,102,1kg
18-03-2022,Mint Leaves,9,10,13,1kg
18-03-2022,Mushroom,74,89,105,1kg
18-03-2022,Mustard Leaves,20,24,28,1kg
18-03-2022,Ladies Finger,24,29,34,1kg
18-03-2022,Pumpkin,25,30,35,1kg
18-03-2022,Radish,18,22,26,1kg
18-03-2022,Ridge Gourd,26,31,37,1kg
18-03-2022,Shallot (Pearl Onion),29,35,41,1kg
18-03-2022,Snake Gourd,18,22,26,1kg
18-03-2022,Sorrel Leaves,13,16,18,1kg
18-03-2022,Spinach,10,12,14,1kg
18-03-2022,Sweet Potato,42,50,59,1kg
17-03-2022,Onion Big,34,41,48,1kg
17-03-2022,Onion Small,36,43,51,1kg
17-03-2022,Tomato,20,24,28,1kg
17-03-2022,Green Chilli,45,54,64,1kg
17-03-2022,Beetroot,27,32,38,1kg
17-03-2022,Potato,26,31,37,1kg
17-03-2022,Raw Banana (Plantain),4,5,6,1kg
17-03-2022,Amaranth Leaves,16,19,22,1kg
17-03-2022,Amla,55,66,78,1kg
17-03-2022,Ash gourd,18,22,26,1kg
17-03-2022,Baby Corn,47,57,67,1kg
17-03-2022,Banana Flower,18,22,26,1kg
17-03-2022,Capsicum,31,37,44,1kg
17-03-2022,Bitter Gourd,29,35,41,1kg
17-03-2022,Bottle Gourd,21,25,30,1kg
17-03-2022,Butter Beans,43,52,61,1kg
17-03-2022,Broad Beans,36,43,51,1kg
17-03-2022,Cabbage,24,29,34,1kg
17-03-2022,Carrot,39,47,55,1kg
17-03-2022,Cauliflower,24,29,34,1kg
17-03-2022,Cluster beans,33,40,47,1kg
17-03-2022,Coconut,22,26,31,1kg
17-03-2022,Colocasia Leaves,15,18,21,1kg
17-03-2022,Colocasia,25,30,35,1kg
17-03-2022,Coriander Leaves,11,13,15,1kg
17-03-2022,Corn,27,32,38,1kg
17-03-2022,Cucumber,15,18,21,1kg
17-03-2022,Curry Leaves,41,49,58,1kg
17-03-2022,Dill Leaves,15,18,21,1kg
17-03-2022,Drumsticks,130,157,185,1kg
17-03-2022,Brinjal,24,29,34,1kg
17-03-2022,Brinjal (Big),40,48,57,1kg
17-03-2022,Elephant Yam,26,31,37,1kg
17-03-2022,Fenugreek Leaves,13,16,18,1kg
17-03-2022,French Beans,26,31,37,1kg
17-03-2022,Garlic,66,80,94,1kg
17-03-2022,Ginger,36,43,51,1kg
17-03-2022,Onion Green,39,47,55,1kg
17-03-2022,Green Peas,51,62,72,1kg
17-03-2022,Ivy Gourd,28,34,40,1kg
17-03-2022,Lemon (Lime),35,42,50,1kg
17-03-2022,Mango Raw,72,87,102,1kg
17-03-2022,Mint Leaves,9,10,13,1kg
17-03-2022,Mushroom,74,89,105,1kg
17-03-2022,Mustard Leaves,20,24,28,1kg
17-03-2022,Ladies Finger,24,29,34,1kg
17-03-2022,Pumpkin,25,30,35,1kg
17-03-2022,Radish,18,22,26,1kg
17-03-2022,Ridge Gourd,26,31,37,1kg
17-03-2022,Shallot (Pearl Onion),29,35,41,1kg
17-03-2022,Snake Gourd,18,22,26,1kg
17-03-2022,Sorrel Leaves,13,16,18,1kg
17-03-2022,Spinach,10,12,14,1kg
17-03-2022,Sweet Potato,42,50,59,1kg
16-03-2022,Onion Big,39,47,55,1kg
16-03-2022,Onion Small,39,47,55,1kg
16-03-2022,Tomato,19,23,27,1kg
16-03-2022,Green Chilli,39,47,55,1kg
16-03-2022,Beetroot,30,36,43,1kg
16-03-2022,Potato,26,31,37,1kg
16-03-2022,Raw Banana (Plantain),6,7,8,1kg
16-03-2022,Amaranth Leaves,17,21,24,1kg
16-03-2022,Amla,55,66,78,1kg
16-03-2022,Ash gourd,18,22,26,1kg
16-03-2022,Baby Corn,42,50,59,1kg
16-03-2022,Banana Flower,19,23,27,1kg
16-03-2022,Capsicum,34,41,48,1kg
16-03-2022,Bitter Gourd,25,30,35,1kg
16-03-2022,Bottle Gourd,20,24,28,1kg
16-03-2022,Butter Beans,42,50,59,1kg
16-03-2022,Broad Beans,32,39,45,1kg
16-03-2022,Cabbage,23,27,33,1kg
16-03-2022,Carrot,38,46,54,1kg
16-03-2022,Cauliflower,26,31,37,1kg
16-03-2022,Cluster beans,36,43,51,1kg
16-03-2022,Coconut,26,31,37,1kg
16-03-2022,Colocasia Leaves,14,17,20,1kg
16-03-2022,Colocasia,27,32,38,1kg
16-03-2022,Coriander Leaves,9,10,13,1kg
16-03-2022,Corn,28,34,40,1kg
16-03-2022,Cucumber,15,18,21,1kg
16-03-2022,Curry Leaves,41,49,58,1kg
16-03-2022,Dill Leaves,14,17,20,1kg
16-03-2022,Drumsticks,150,182,214,1kg
16-03-2022,Brinjal,27,32,38,1kg
16-03-2022,Brinjal (Big),44,53,63,1kg
16-03-2022,Elephant Yam,25,30,35,1kg
16-03-2022,Fenugreek Leaves,13,16,18,1kg
16-03-2022,French Beans,30,36,43,1kg
16-03-2022,Garlic,61,73,87,1kg
16-03-2022,Ginger,34,41,48,1kg
16-03-2022,Onion Green,35,42,50,1kg
16-03-2022,Green Peas,51,62,72,1kg
16-03-2022,Ivy Gourd,33,40,47,1kg
16-03-2022,Lemon (Lime),38,46,54,1kg
16-03-2022,Mango Raw,72,87,102,1kg
16-03-2022,Mint Leaves,8,9,11,1kg
16-03-2022,Mushroom,73,88,104,1kg
16-03-2022,Mustard Leaves,19,23,27,1kg
16-03-2022,Ladies Finger,27,32,38,1kg
16-03-2022,Pumpkin,21,25,30,1kg
16-03-2022,Radish,19,23,27,1kg
16-03-2022,Ridge Gourd,23,27,33,1kg
16-03-2022,Shallot (Pearl Onion),33,40,47,1kg
16-03-2022,Snake Gourd,21,25,30,1kg
16-03-2022,Sorrel Leaves,13,16,18,1kg
16-03-2022,Spinach,15,18,21,1kg
16-03-2022,Sweet Potato,39,47,55,1kg
15-03-2022,Onion Big,39,47,55,1kg
15-03-2022,Onion Small,39,47,55,1kg
15-03-2022,Tomato,19,23,27,1kg
15-03-2022,Green Chilli,39,47,55,1kg
15-03-2022,Beetroot,30,36,43,1kg
15-03-2022,Potato,26,31,37,1kg
15-03-2022,Raw Banana (Plantain),6,7,8,1kg
15-03-2022,Amaranth Leaves,17,21,24,1kg
15-03-2022,Amla,55,66,78,1kg
15-03-2022,Ash gourd,18,22,26,1kg
15-03-2022,Baby Corn,42,50,59,1kg
15-03-2022,Banana Flower,19,23,27,1kg
15-03-2022,Capsicum,34,41,48,1kg
15-03-2022,Bitter Gourd,25,30,35,1kg
15-03-2022,Bottle Gourd,20,24,28,1kg
15-03-2022,Butter Beans,42,50,59,1kg
15-03-2022,Broad Beans,32,39,45,1kg
15-03-2022,Cabbage,23,27,33,1kg
15-03-2022,Carrot,38,46,54,1kg
15-03-2022,Cauliflower,26,31,37,1kg
15-03-2022,Cluster beans,36,43,51,1kg
15-03-2022,Coconut,26,31,37,1kg
15-03-2022,Colocasia Leaves,14,17,20,1kg
15-03-2022,Colocasia,27,32,38,1kg
15-03-2022,Coriander Leaves,9,10,13,1kg
15-03-2022,Corn,28,34,40,1kg
15-03-2022,Cucumber,15,18,21,1kg
15-03-2022,Curry Leaves,41,49,58,1kg
15-03-2022,Dill Leaves,14,17,20,1kg
15-03-2022,Drumsticks,150,182,214,1kg
15-03-2022,Brinjal,27,32,38,1kg
15-03-2022,Brinjal (Big),44,53,63,1kg
15-03-2022,Elephant Yam,25,30,35,1kg
15-03-2022,Fenugreek Leaves,13,16,18,1kg
15-03-2022,French Beans,30,36,43,1kg
15-03-2022,Garlic,61,73,87,1kg
15-03-2022,Ginger,34,41,48,1kg
15-03-2022,Onion Green,35,42,50,1kg
15-03-2022,Green Peas,51,62,72,1kg
15-03-2022,Ivy Gourd,33,40,47,1kg
15-03-2022,Lemon (Lime),38,46,54,1kg
15-03-2022,Mango Raw,72,87,102,1kg
15-03-2022,Mint Leaves,8,9,11,1kg
15-03-2022,Mushroom,73,88,104,1kg
15-03-2022,Mustard Leaves,19,23,27,1kg
15-03-2022,Ladies Finger,27,32,38,1kg
15-03-2022,Pumpkin,21,25,30,1kg
15-03-2022,Radish,19,23,27,1kg
15-03-2022,Ridge Gourd,23,27,33,1kg
15-03-2022,Shallot (Pearl Onion),33,40,47,1kg
15-03-2022,Snake Gourd,21,25,30,1kg
15-03-2022,Sorrel Leaves,13,16,18,1kg
15-03-2022,Spinach,15,18,21,1kg
15-03-2022,Sweet Potato,39,47,55,1kg
14-03-2022,Onion Big,39,47,55,1kg
14-03-2022,Onion Small,39,47,55,1kg
14-03-2022,Tomato,19,23,27,1kg
14-03-2022,Green Chilli,39,47,55,1kg
14-03-2022,Beetroot,30,36,43,1kg
14-03-2022,Potato,26,31,37,1kg
14-03-2022,Raw Banana (Plantain),6,7,8,1kg
14-03-2022,Amaranth Leaves,17,21,24,1kg
14-03-2022,Amla,55,66,78,1kg
14-03-2022,Ash gourd,18,22,26,1kg
14-03-2022,Baby Corn,42,50,59,1kg
14-03-2022,Banana Flower,19,23,27,1kg
14-03-2022,Capsicum,34,41,48,1kg
14-03-2022,Bitter Gourd,25,30,35,1kg
14-03-2022,Bottle Gourd,20,24,28,1kg
14-03-2022,Butter Beans,42,50,59,1kg
14-03-2022,Broad Beans,32,39,45,1kg
14-03-2022,Cabbage,23,27,33,1kg
14-03-2022,Carrot,38,46,54,1kg
14-03-2022,Cauliflower,26,31,37,1kg
14-03-2022,Cluster beans,36,43,51,1kg
14-03-2022,Coconut,26,31,37,1kg
14-03-2022,Colocasia Leaves,14,17,20,1kg
14-03-2022,Colocasia,27,32,38,1kg
14-03-2022,Coriander Leaves,9,10,13,1kg
14-03-2022,Corn,28,34,40,1kg
14-03-2022,Cucumber,15,18,21,1kg
14-03-2022,Curry Leaves,41,49,58,1kg
14-03-2022,Dill Leaves,14,17,20,1kg
14-03-2022,Drumsticks,150,182,214,1kg
14-03-2022,Brinjal,27,32,38,1kg
14-03-2022,Brinjal (Big),44,53,63,1kg
14-03-2022,Elephant Yam,25,30,35,1kg
14-03-2022,Fenugreek Leaves,13,16,18,1kg
14-03-2022,French Beans,30,36,43,1kg
14-03-2022,Garlic,61,73,87,1kg
14-03-2022,Ginger,34,41,48,1kg
14-03-2022,Onion Green,35,42,50,1kg
14-03-2022,Green Peas,51,62,72,1kg
14-03-2022,Ivy Gourd,33,40,47,1kg
14-03-2022,Lemon (Lime),38,46,54,1kg
14-03-2022,Mango Raw,72,87,102,1kg
14-03-2022,Mint Leaves,8,9,11,1kg
14-03-2022,Mushroom,73,88,104,1kg
14-03-2022,Mustard Leaves,19,23,27,1kg
14-03-2022,Ladies Finger,27,32,38,1kg
14-03-2022,Pumpkin,21,25,30,1kg
14-03-2022,Radish,19,23,27,1kg
14-03-2022,Ridge Gourd,23,27,33,1kg
14-03-2022,Shallot (Pearl Onion),33,40,47,1kg
14-03-2022,Snake Gourd,21,25,30,1kg
14-03-2022,Sorrel Leaves,13,16,18,1kg
14-03-2022,Spinach,15,18,21,1kg
14-03-2022,Sweet Potato,39,47,55,1kg
13-03-2022,Onion Big,40,48,57,1kg
13-03-2022,Onion Small,35,42,50,1kg
13-03-2022,Tomato,19,23,27,1kg
13-03-2022,Green Chilli,38,46,54,1kg
13-03-2022,Beetroot,29,35,41,1kg
13-03-2022,Potato,22,26,31,1kg
13-03-2022,Raw Banana (Plantain),6,7,8,1kg
13-03-2022,Amaranth Leaves,15,18,21,1kg
13-03-2022,Amla,65,79,92,1kg
13-03-2022,Ash gourd,16,19,22,1kg
13-03-2022,Baby Corn,48,58,68,1kg
13-03-2022,Banana Flower,19,23,27,1kg
13-03-2022,Capsicum,32,39,45,1kg
13-03-2022,Bitter Gourd,27,32,38,1kg
13-03-2022,Bottle Gourd,22,26,31,1kg
13-03-2022,Butter Beans,46,55,65,1kg
