Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
02-11-2022,Dill Leaves,13,16,18,1kg
02-11-2022,Drumsticks,120,145,171,1kg
02-11-2022,Brinjal,18,22,26,1kg
02-11-2022,Brinjal (Big),28,34,40,1kg
02-11-2022,Elephant Yam,30,36,43,1kg
02-11-2022,Fenugreek Leaves,9,10,13,1kg
02-11-2022,French Beans,68,82,97,1kg
02-11-2022,Garlic,45,54,64,1kg
02-11-2022,Ginger,43,52,61,1kg
02-11-2022,Onion Green,44,53,63,1kg
02-11-2022,Green Peas,77,93,109,1kg
02-11-2022,Ivy Gourd,27,32,38,1kg
02-11-2022,Lemon (Lime),58,70,83,1kg
02-11-2022,Mango Raw,100,121,142,1kg
02-11-2022,Mint Leaves,8,9,11,1kg
02-11-2022,Mushroom,89,107,127,1kg
02-11-2022,Mustard Leaves,17,21,24,1kg
02-11-2022,Ladies Finger,20,24,28,1kg
02-11-2022,Pumpkin,27,32,38,1kg
02-11-2022,Radish,32,39,45,1kg
02-11-2022,Ridge Gourd,36,43,51,1kg
02-11-2022,Shallot (Pearl Onion),36,43,51,1kg
02-11-2022,Snake Gourd,36,43,51,1kg
02-11-2022,Sorrel Leaves,10,12,14,1kg
02-11-2022,Spinach,10,12,14,1kg
02-11-2022,Sweet Potato,40,48,57,1kg
01-11-2022,Onion Big,26,31,37,1kg
01-11-2022,Onion Small,28,34,40,1kg
01-11-2022,Tomato,29,35,41,1kg
01-11-2022,Green Chilli,37,45,52,1kg
01-11-2022,Beetroot,40,48,57,1kg
01-11-2022,Potato,33,40,47,1kg
01-11-2022,Raw Banana (Plantain),8,9,11,1kg
01-11-2022,Amaranth Leaves,9,10,13,1kg
01-11-2022,Amla,55,66,78,1kg
01-11-2022,Ash gourd,25,30,35,1kg
01-11-2022,Baby Corn,66,80,94,1kg
01-11-2022,Banana Flower,17,21,24,1kg
01-11-2022,Capsicum,44,53,63,1kg
01-11-2022,Bitter Gourd,33,40,47,1kg
01-11-2022,Bottle Gourd,24,29,34,1kg
01-11-2022,Butter Beans,77,93,109,1kg
01-11-2022,Broad Beans,34,41,48,1kg
01-11-2022,Cabbage,25,30,35,1kg
01-11-2022,Carrot,59,71,84,1kg
01-11-2022,Cauliflower,42,50,59,1kg
01-11-2022,Cluster beans,75,90,107,1kg
01-11-2022,Coconut,33,40,47,1kg
01-11-2022,Colocasia Leaves,16,19,22,1kg
01-11-2022,Colocasia,25,30,35,1kg
01-11-2022,Coriander Leaves,8,9,11,1kg
01-11-2022,Corn,26,31,37,1kg
01-11-2022,Cucumber,26,31,37,1kg
01-11-2022,Curry Leaves,26,31,37,1kg
01-11-2022,Dill Leaves,13,16,18,1kg
01-11-2022,Drumsticks,120,145,171,1kg
01-11-2022,Brinjal,18,22,26,1kg
01-11-2022,Brinjal (Big),28,34,40,1kg
01-11-2022,Elephant Yam,30,36,43,1kg
01-11-2022,Fenugreek Leaves,9,10,13,1kg
01-11-2022,French Beans,68,82,97,1kg
01-11-2022,Garlic,45,54,64,1kg
01-11-2022,Ginger,43,52,61,1kg
01-11-2022,Onion Green,44,53,63,1kg
01-11-2022,Green Peas,77,93,109,1kg
01-11-2022,Ivy Gourd,27,32,38,1kg
01-11-2022,Lemon (Lime),58,70,83,1kg
01-11-2022,Mango Raw,100,121,142,1kg
01-11-2022,Mint Leaves,8,9,11,1kg
01-11-2022,Mushroom,89,107,127,1kg
01-11-2022,Mustard Leaves,17,21,24,1kg
01-11-2022,Ladies Finger,20,24,28,1kg
01-11-2022,Pumpkin,27,32,38,1kg
01-11-2022,Radish,32,39,45,1kg
01-11-2022,Ridge Gourd,36,43,51,1kg
01-11-2022,Shallot (Pearl Onion),36,43,51,1kg
01-11-2022,Snake Gourd,36,43,51,1kg
01-11-2022,Sorrel Leaves,10,12,14,1kg
01-11-2022,Spinach,10,12,14,1kg
01-11-2022,Sweet Potato,40,48,57,1kg
31-10-2022,Onion Big,26,31,37,1kg
31-10-2022,Onion Small,28,34,40,1kg
31-10-2022,Tomato,29,35,41,1kg
31-10-2022,Green Chilli,37,45,52,1kg
31-10-2022,Beetroot,40,48,57,1kg
31-10-2022,Potato,33,40,47,1kg
31-10-2022,Raw Banana (Plantain),8,9,11,1kg
31-10-2022,Amaranth Leaves,9,10,13,1kg
31-10-2022,Amla,55,66,78,1kg
31-10-2022,Ash gourd,25,30,35,1kg
31-10-2022,Baby Corn,66,80,94,1kg
31-10-2022,Banana Flower,17,21,24,1kg
31-10-2022,Capsicum,44,53,63,1kg
31-10-2022,Bitter Gourd,33,40,47,1kg
31-10-2022,Bottle Gourd,24,29,34,1kg
31-10-2022,Butter Beans,77,93,109,1kg
31-10-2022,Broad Beans,34,41,48,1kg
31-10-2022,Cabbage,25,30,35,1kg
31-10-2022,Carrot,59,71,84,1kg
31-10-2022,Cauliflower,42,50,59,1kg
31-10-2022,Cluster beans,75,90,107,1kg
31-10-2022,Coconut,33,40,47,1kg
31-10-2022,Colocasia Leaves,16,19,22,1kg
31-10-2022,Colocasia,25,30,35,1kg
31-10-2022,Coriander Leaves,8,9,11,1kg
31-10-2022,Corn,26,31,37,1kg
31-10-2022,Cucumber,26,31,37,1kg
31-10-2022,Curry Leaves,26,31,37,1kg
31-10-2022,Dill Leaves,13,16,18,1kg
31-10-2022,Drumsticks,120,145,171,1kg
31-10-2022,Brinjal,18,22,26,1kg
31-10-2022,Brinjal (Big),28,34,40,1kg
31-10-2022,Elephant Yam,30,36,43,1kg
31-10-2022,Fenugreek Leaves,9,10,13,1kg
31-10-2022,French Beans,68,82,97,1kg
31-10-2022,Garlic,45,54,64,1kg
31-10-2022,Ginger,43,52,61,1kg
31-10-2022,Onion Green,44,53,63,1kg
31-10-2022,Green Peas,77,93,109,1kg
31-10-2022,Ivy Gourd,27,32,38,1kg
31-10-2022,Lemon (Lime),58,70,83,1kg
31-10-2022,Mango Raw,100,121,142,1kg
31-10-2022,Mint Leaves,8,9,11,1kg
31-10-2022,Mushroom,89,107,127,1kg
31-10-2022,Mustard Leaves,17,21,24,1kg
31-10-2022,Ladies Finger,20,24,28,1kg
31-10-2022,Pumpkin,27,32,38,1kg
31-10-2022,Radish,32,39,45,1kg
31-10-2022,Ridge Gourd,36,43,51,1kg
31-10-2022,Shallot (Pearl Onion),36,43,51,1kg
31-10-2022,Snake Gourd,36,43,51,1kg
31-10-2022,Sorrel Leaves,10,12,14,1kg
31-10-2022,Spinach,10,12,14,1kg
31-10-2022,Sweet Potato,40,48,57,1kg
30-10-2022,Onion Big,26,31,37,1kg
30-10-2022,Onion Small,28,34,40,1kg
30-10-2022,Tomato,29,35,41,1kg
30-10-2022,Green Chilli,37,45,52,1kg
30-10-2022,Beetroot,40,48,57,1kg
30-10-2022,Potato,33,40,47,1kg
30-10-2022,Raw Banana (Plantain),8,9,11,1kg
30-10-2022,Amaranth Leaves,9,10,13,1kg
30-10-2022,Amla,55,66,78,1kg
30-10-2022,Ash gourd,25,30,35,1kg
30-10-2022,Baby Corn,66,80,94,1kg
30-10-2022,Banana Flower,17,21,24,1kg
30-10-2022,Capsicum,44,53,63,1kg
30-10-2022,Bitter Gourd,33,40,47,1kg
30-10-2022,Bottle Gourd,24,29,34,1kg
30-10-2022,Butter Beans,77,93,109,1kg
30-10-2022,Broad Beans,34,41,48,1kg
30-10-2022,Cabbage,25,30,35,1kg
30-10-2022,Carrot,59,71,84,1kg
30-10-2022,Cauliflower,42,50,59,1kg
30-10-2022,Cluster beans,75,90,107,1kg
30-10-2022,Coconut,33,40,47,1kg
30-10-2022,Colocasia Leaves,16,19,22,1kg
30-10-2022,Colocasia,25,30,35,1kg
30-10-2022,Coriander Leaves,8,9,11,1kg
30-10-2022,Corn,26,31,37,1kg
30-10-2022,Cucumber,26,31,37,1kg
30-10-2022,Curry Leaves,26,31,37,1kg
30-10-2022,Dill Leaves,13,16,18,1kg
30-10-2022,Drumsticks,120,145,171,1kg
30-10-2022,Brinjal,18,22,26,1kg
30-10-2022,Brinjal (Big),28,34,40,1kg
30-10-2022,Elephant Yam,30,36,43,1kg
30-10-2022,Fenugreek Leaves,9,10,13,1kg
30-10-2022,French Beans,68,82,97,1kg
30-10-2022,Garlic,45,54,64,1kg
30-10-2022,Ginger,43,52,61,1kg
30-10-2022,Onion Green,44,53,63,1kg
30-10-2022,Green Peas,77,93,109,1kg
30-10-2022,Ivy Gourd,27,32,38,1kg
30-10-2022,Lemon (Lime),58,70,83,1kg
30-10-2022,Mango Raw,100,121,142,1kg
30-10-2022,Mint Leaves,8,9,11,1kg
30-10-2022,Mushroom,89,107,127,1kg
30-10-2022,Mustard Leaves,17,21,24,1kg
30-10-2022,Ladies Finger,20,24,28,1kg
30-10-2022,Pumpkin,27,32,38,1kg
30-10-2022,Radish,32,39,45,1kg
30-10-2022,Ridge Gourd,36,43,51,1kg
30-10-2022,Shallot (Pearl Onion),36,43,51,1kg
30-10-2022,Snake Gourd,36,43,51,1kg
30-10-2022,Sorrel Leaves,10,12,14,1kg
30-10-2022,Spinach,10,12,14,1kg
30-10-2022,Sweet Potato,40,48,57,1kg
29-10-2022,Onion Big,26,31,37,1kg
29-10-2022,Onion Small,28,34,40,1kg
29-10-2022,Tomato,29,35,41,1kg
29-10-2022,Green Chilli,37,45,52,1kg
29-10-2022,Beetroot,40,48,57,1kg
29-10-2022,Potato,33,40,47,1kg
29-10-2022,Raw Banana (Plantain),8,9,11,1kg
29-10-2022,Amaranth Leaves,9,10,13,1kg
29-10-2022,Amla,55,66,78,1kg
29-10-2022,Ash gourd,25,30,35,1kg
29-10-2022,Baby Corn,66,80,94,1kg
29-10-2022,Banana Flower,17,21,24,1kg
29-10-2022,Capsicum,44,53,63,1kg
29-10-2022,Bitter Gourd,33,40,47,1kg
29-10-2022,Bottle Gourd,24,29,34,1kg
29-10-2022,Butter Beans,77,93,109,1kg
29-10-2022,Broad Beans,34,41,48,1kg
29-10-2022,Cabbage,25,30,35,1kg
29-10-2022,Carrot,59,71,84,1kg
29-10-2022,Cauliflower,42,50,59,1kg
29-10-2022,Cluster beans,75,90,107,1kg
29-10-2022,Coconut,33,40,47,1kg
29-10-2022,Colocasia Leaves,16,19,22,1kg
29-10-2022,Colocasia,25,30,35,1kg
29-10-2022,Coriander Leaves,8,9,11,1kg
29-10-2022,Corn,26,31,37,1kg
29-10-2022,Cucumber,26,31,37,1kg
29-10-2022,Curry Leaves,26,31,37,1kg
29-10-2022,Dill Leaves,13,16,18,1kg
29-10-2022,Drumsticks,120,145,171,1kg
29-10-2022,Brinjal,18,22,26,1kg
29-10-2022,Brinjal (Big),28,34,40,1kg
29-10-2022,Elephant Yam,30,36,43,1kg
29-10-2022,Fenugreek Leaves,9,10,13,1kg
29-10-2022,French Beans,68,82,97,1kg
29-10-2022,Garlic,45,54,64,1kg
29-10-2022,Ginger,43,52,61,1kg
29-10-2022,Onion Green,44,53,63,1kg
29-10-2022,Green Peas,77,93,109,1kg
29-10-2022,Ivy Gourd,27,32,38,1kg
29-10-2022,Lemon (Lime),58,70,83,1kg
29-10-2022,Mango Raw,100,121,142,1kg
29-10-2022,Mint Leaves,8,9,11,1kg
29-10-2022,Mushroom,89,107,127,1kg
29-10-2022,Mustard Leaves,17,21,24,1kg
29-10-2022,Ladies Finger,20,24,28,1kg
29-10-2022,Pumpkin,27,32,38,1kg
29-10-2022,Radish,32,39,45,1kg
29-10-2022,Ridge Gourd,36,43,51,1kg
29-10-2022,Shallot (Pearl Onion),36,43,51,1kg
29-10-2022,Snake Gourd,36,43,51,1kg
29-10-2022,Sorrel Leaves,10,12,14,1kg
29-10-2022,Spinach,10,12,14,1kg
29-10-2022,Sweet Potato,40,48,57,1kg
28-10-2022,Onion Big,23,27,33,1kg
28-10-2022,Onion Small,28,34,40,1kg
28-10-2022,Tomato,27,32,38,1kg
28-10-2022,Green Chilli,38,46,54,1kg
28-10-2022,Beetroot,44,53,63,1kg
28-10-2022,Potato,33,40,47,1kg
28-10-2022,Raw Banana (Plantain),12,14,17,1kg
28-10-2022,Amaranth Leaves,10,12,14,1kg
28-10-2022,Amla,65,79,92,1kg
28-10-2022,Ash gourd,25,30,35,1kg
28-10-2022,Baby Corn,70,85,100,1kg
28-10-2022,Banana Flower,13,16,18,1kg
28-10-2022,Capsicum,42,50,59,1kg
28-10-2022,Bitter Gourd,33,40,47,1kg
28-10-2022,Bottle Gourd,25,30,35,1kg
28-10-2022,Butter Beans,79,95,112,1kg
28-10-2022,Broad Beans,36,43,51,1kg
28-10-2022,Cabbage,25,30,35,1kg
28-10-2022,Carrot,56,67,79,1kg
28-10-2022,Cauliflower,45,54,64,1kg
28-10-2022,Cluster beans,71,86,101,1kg
28-10-2022,Coconut,31,37,44,1kg
28-10-2022,Colocasia Leaves,15,18,21,1kg
28-10-2022,Colocasia,26,31,37,1kg
28-10-2022,Coriander Leaves,9,10,13,1kg
28-10-2022,Corn,26,31,37,1kg
28-10-2022,Cucumber,26,31,37,1kg
28-10-2022,Curry Leaves,27,32,38,1kg
28-10-2022,Dill Leaves,10,12,14,1kg
28-10-2022,Drumsticks,100,121,142,1kg
28-10-2022,Brinjal,25,30,35,1kg
28-10-2022,Brinjal (Big),24,29,34,1kg
28-10-2022,Elephant Yam,28,34,40,1kg
28-10-2022,Fenugreek Leaves,7,8,10,1kg
28-10-2022,French Beans,62,75,88,1kg
28-10-2022,Garlic,46,55,65,1kg
28-10-2022,Ginger,38,46,54,1kg
28-10-2022,Onion Green,44,53,63,1kg
28-10-2022,Green Peas,79,95,112,1kg
28-10-2022,Ivy Gourd,23,27,33,1kg
28-10-2022,Lemon (Lime),54,65,77,1kg
28-10-2022,Mango Raw,91,110,129,1kg
28-10-2022,Mint Leaves,7,8,10,1kg
28-10-2022,Mushroom,77,93,109,1kg
28-10-2022,Mustard Leaves,14,17,20,1kg
28-10-2022,Ladies Finger,24,29,34,1kg
28-10-2022,Pumpkin,29,35,41,1kg
28-10-2022,Radish,28,34,40,1kg
28-10-2022,Ridge Gourd,34,41,48,1kg
28-10-2022,Shallot (Pearl Onion),37,45,52,1kg
28-10-2022,Snake Gourd,30,36,43,1kg
28-10-2022,Sorrel Leaves,12,14,17,1kg
28-10-2022,Spinach,13,16,18,1kg
28-10-2022,Sweet Potato,36,43,51,1kg
27-10-2022,Onion Big,23,27,33,1kg
27-10-2022,Onion Small,28,34,40,1kg
27-10-2022,Tomato,27,32,38,1kg
27-10-2022,Green Chilli,38,46,54,1kg
27-10-2022,Beetroot,44,53,63,1kg
27-10-2022,Potato,33,40,47,1kg
27-10-2022,Raw Banana (Plantain),12,14,17,1kg
27-10-2022,Amaranth Leaves,10,12,14,1kg
27-10-2022,Amla,65,79,92,1kg
27-10-2022,Ash gourd,25,30,35,1kg
27-10-2022,Baby Corn,70,85,100,1kg
27-10-2022,Banana Flower,13,16,18,1kg
27-10-2022,Capsicum,42,50,59,1kg
27-10-2022,Bitter Gourd,33,40,47,1kg
27-10-2022,Bottle Gourd,25,30,35,1kg
27-10-2022,Butter Beans,79,95,112,1kg
27-10-2022,Broad Beans,36,43,51,1kg
27-10-2022,Cabbage,25,30,35,1kg
27-10-2022,Carrot,56,67,79,1kg
27-10-2022,Cauliflower,45,54,64,1kg
27-10-2022,Cluster beans,71,86,101,1kg
27-10-2022,Coconut,31,37,44,1kg
27-10-2022,Colocasia Leaves,15,18,21,1kg
27-10-2022,Colocasia,26,31,37,1kg
27-10-2022,Coriander Leaves,9,10,13,1kg
27-10-2022,Corn,26,31,37,1kg
27-10-2022,Cucumber,26,31,37,1kg
27-10-2022,Curry Leaves,27,32,38,1kg
27-10-2022,Dill Leaves,10,12,14,1kg
27-10-2022,Drumsticks,100,121,142,1kg
27-10-2022,Brinjal,25,30,35,1kg
27-10-2022,Brinjal (Big),24,29,34,1kg
27-10-2022,Elephant Yam,28,34,40,1kg
27-10-2022,Fenugreek Leaves,7,8,10,1kg
27-10-2022,French Beans,62,75,88,1kg
27-10-2022,Garlic,46,55,65,1kg
27-10-2022,Ginger,38,46,54,1kg
27-10-2022,Onion Green,44,53,63,1kg
27-10-2022,Green Peas,79,95,112,1kg
27-10-2022,Ivy Gourd,23,27,33,1kg
27-10-2022,Lemon (Lime),54,65,77,1kg
27-10-2022,Mango Raw,91,110,129,1kg
27-10-2022,Mint Leaves,7,8,10,1kg
27-10-2022,Mushroom,77,93,109,1kg
27-10-2022,Mustard Leaves,14,17,20,1kg
27-10-2022,Ladies Finger,24,29,34,1kg
27-10-2022,Pumpkin,29,35,41,1kg
27-10-2022,Radish,28,34,40,1kg
27-10-2022,Ridge Gourd,34,41,48,1kg
27-10-2022,Shallot (Pearl Onion),37,45,52,1kg
27-10-2022,Snake Gourd,30,36,43,1kg
27-10-2022,Sorrel Leaves,12,14,17,1kg
27-10-2022,Spinach,13,16,18,1kg
27-10-2022,Sweet Potato,36,43,51,1kg
26-10-2022,Onion Big,24,29,34,1kg
26-10-2022,Onion Small,31,37,44,1kg
26-10-2022,Tomato,35,42,50,1kg
26-10-2022,Green Chilli,39,47,55,1kg
26-10-2022,Beetroot,37,45,52,1kg
26-10-2022,Potato,32,39,45,1kg
26-10-2022,Raw Banana (Plantain),8,9,11,1kg
26-10-2022,Amaranth Leaves,9,10,13,1kg
26-10-2022,Amla,55,66,78,1kg
26-10-2022,Ash gourd,28,34,40,1kg
26-10-2022,Baby Corn,68,82,97,1kg
26-10-2022,Banana Flower,15,18,21,1kg
26-10-2022,Capsicum,39,47,55,1kg
26-10-2022,Bitter Gourd,33,40,47,1kg
26-10-2022,Bottle Gourd,26,31,37,1kg
26-10-2022,Butter Beans,73,88,104,1kg
26-10-2022,Broad Beans,35,42,50,1kg
26-10-2022,Cabbage,28,34,40,1kg
26-10-2022,Carrot,63,76,90,1kg
26-10-2022,Cauliflower,45,54,64,1kg
26-10-2022,Cluster beans,75,90,107,1kg
26-10-2022,Coconut,31,37,44,1kg
26-10-2022,Colocasia Leaves,15,18,21,1kg
26-10-2022,Colocasia,26,31,37,1kg
26-10-2022,Coriander Leaves,7,8,10,1kg
26-10-2022,Corn,22,26,31,1kg
26-10-2022,Cucumber,21,25,30,1kg
26-10-2022,Curry Leaves,29,35,41,1kg
26-10-2022,Dill Leaves,11,13,15,1kg
26-10-2022,Drumsticks,120,145,171,1kg
26-10-2022,Brinjal,19,23,27,1kg
26-10-2022,Brinjal (Big),27,32,38,1kg
26-10-2022,Elephant Yam,28,34,40,1kg
26-10-2022,Fenugreek Leaves,9,10,13,1kg
26-10-2022,French Beans,70,85,100,1kg
26-10-2022,Garlic,50,61,71,1kg
26-10-2022,Ginger,41,49,58,1kg
26-10-2022,Onion Green,43,52,61,1kg
26-10-2022,Green Peas,78,94,111,1kg
26-10-2022,Ivy Gourd,27,32,38,1kg
26-10-2022,Lemon (Lime),61,73,87,1kg
26-10-2022,Mango Raw,89,107,127,1kg
26-10-2022,Mint Leaves,8,9,11,1kg
26-10-2022,Mushroom,87,105,124,1kg
26-10-2022,Mustard Leaves,14,17,20,1kg
26-10-2022,Ladies Finger,22,26,31,1kg
26-10-2022,Pumpkin,24,29,34,1kg
26-10-2022,Radish,28,34,40,1kg
26-10-2022,Ridge Gourd,33,40,47,1kg
26-10-2022,Shallot (Pearl Onion),29,35,41,1kg
26-10-2022,Snake Gourd,34,41,48,1kg
26-10-2022,Sorrel Leaves,10,12,14,1kg
26-10-2022,Spinach,12,14,17,1kg
26-10-2022,Sweet Potato,36,43,51,1kg
25-10-2022,Onion Big,24,29,34,1kg
25-10-2022,Onion Small,31,37,44,1kg
25-10-2022,Tomato,35,42,50,1kg
25-10-2022,Green Chilli,39,47,55,1kg
25-10-2022,Beetroot,37,45,52,1kg
25-10-2022,Potato,32,39,45,1kg
25-10-2022,Raw Banana (Plantain),8,9,11,1kg
25-10-2022,Amaranth Leaves,9,10,13,1kg
25-10-2022,Amla,55,66,78,1kg
25-10-2022,Ash gourd,28,34,40,1kg
25-10-2022,Baby Corn,68,82,97,1kg
25-10-2022,Banana Flower,15,18,21,1kg
25-10-2022,Capsicum,39,47,55,1kg
25-10-2022,Bitter Gourd,33,40,47,1kg
25-10-2022,Bottle Gourd,26,31,37,1kg
25-10-2022,Butter Beans,73,88,104,1kg
25-10-2022,Broad Beans,35,42,50,1kg
25-10-2022,Cabbage,28,34,40,1kg
25-10-2022,Carrot,63,76,90,1kg
25-10-2022,Cauliflower,45,54,64,1kg
25-10-2022,Cluster beans,75,90,107,1kg
25-10-2022,Coconut,31,37,44,1kg
25-10-2022,Colocasia Leaves,15,18,21,1kg
25-10-2022,Colocasia,26,31,37,1kg
25-10-2022,Coriander Leaves,7,8,10,1kg
25-10-2022,Corn,22,26,31,1kg
25-10-2022,Cucumber,21,25,30,1kg
25-10-2022,Curry Leaves,29,35,41,1kg
25-10-2022,Dill Leaves,11,13,15,1kg
25-10-2022,Drumsticks,120,145,171,1kg
25-10-2022,Brinjal,19,23,27,1kg
25-10-2022,Brinjal (Big),27,32,38,1kg
25-10-2022,Elephant Yam,28,34,40,1kg
25-10-2022,Fenugreek Leaves,9,10,13,1kg
25-10-2022,French Beans,70,85,100,1kg
25-10-2022,Garlic,50,61,71,1kg
25-10-2022,Ginger,41,49,58,1kg
25-10-2022,Onion Green,43,52,61,1kg
25-10-2022,Green Peas,78,94,111,1kg
25-10-2022,Ivy Gourd,27,32,38,1kg
25-10-2022,Lemon (Lime),61,73,87,1kg
25-10-2022,Mango Raw,89,107,127,1kg
25-10-2022,Mint Leaves,8,9,11,1kg
25-10-2022,Mushroom,87,105,124,1kg
25-10-2022,Mustard Leaves,14,17,20,1kg
25-10-2022,Ladies Finger,22,26,31,1kg
25-10-2022,Pumpkin,24,29,34,1kg
25-10-2022,Radish,28,34,40,1kg
25-10-2022,Ridge Gourd,33,40,47,1kg
25-10-2022,Shallot (Pearl Onion),29,35,41,1kg
25-10-2022,Snake Gourd,34,41,48,1kg
25-10-2022,Sorrel Leaves,10,12,14,1kg
25-10-2022,Spinach,12,14,17,1kg
25-10-2022,Sweet Potato,36,43,51,1kg
24-10-2022,Onion Big,24,29,34,1kg
24-10-2022,Onion Small,31,37,44,1kg
24-10-2022,Tomato,35,42,50,1kg
24-10-2022,Green Chilli,39,47,55,1kg
24-10-2022,Beetroot,37,45,52,1kg
24-10-2022,Potato,32,39,45,1kg
24-10-2022,Raw Banana (Plantain),8,9,11,1kg
24-10-2022,Amaranth Leaves,9,10,13,1kg
24-10-2022,Amla,55,66,78,1kg
24-10-2022,Ash gourd,28,34,40,1kg
24-10-2022,Baby Corn,68,82,97,1kg
24-10-2022,Banana Flower,15,18,21,1kg
24-10-2022,Capsicum,39,47,55,1kg
24-10-2022,Bitter Gourd,33,40,47,1kg
24-10-2022,Bottle Gourd,26,31,37,1kg
24-10-2022,Butter Beans,73,88,104,1kg
24-10-2022,Broad Beans,35,42,50,1kg
24-10-2022,Cabbage,28,34,40,1kg
24-10-2022,Carrot,63,76,90,1kg
24-10-2022,Cauliflower,45,54,64,1kg
24-10-2022,Cluster beans,75,90,107,1kg
24-10-2022,Coconut,31,37,44,1kg
24-10-2022,Colocasia Leaves,15,18,21,1kg
24-10-2022,Colocasia,26,31,37,1kg
24-10-2022,Coriander Leaves,7,8,10,1kg
24-10-2022,Corn,22,26,31,1kg
24-10-2022,Cucumber,21,25,30,1kg
24-10-2022,Curry Leaves,29,35,41,1kg
24-10-2022,Dill Leaves,11,13,15,1kg
24-10-2022,Drumsticks,120,145,171,1kg
24-10-2022,Brinjal,19,23,27,1kg
24-10-2022,Brinjal (Big),27,32,38,1kg
24-10-2022,Elephant Yam,28,34,40,1kg
24-10-2022,Fenugreek Leaves,9,10,13,1kg
24-10-2022,French Beans,70,85,100,1kg
24-10-2022,Garlic,50,61,71,1kg
24-10-2022,Ginger,41,49,58,1kg
24-10-2022,Onion Green,43,52,61,1kg
24-10-2022,Green Peas,78,94,111,1kg
24-10-2022,Ivy Gourd,27,32,38,1kg
24-10-2022,Lemon (Lime),61,73,87,1kg
24-10-2022,Mango Raw,89,107,127,1kg
24-10-2022,Mint Leaves,8,9,11,1kg
24-10-2022,Mushroom,87,105,124,1kg
24-10-2022,Mustard Leaves,14,17,20,1kg
24-10-2022,Ladies Finger,22,26,31,1kg
24-10-2022,Pumpkin,24,29,34,1kg
24-10-2022,Radish,28,34,40,1kg
24-10-2022,Ridge Gourd,33,40,47,1kg
24-10-2022,Shallot (Pearl Onion),29,35,41,1kg
24-10-2022,Snake Gourd,34,41,48,1kg
24-10-2022,Sorrel Leaves,10,12,14,1kg
24-10-2022,Spinach,12,14,17,1kg
24-10-2022,Sweet Potato,36,43,51,1kg
23-10-2022,Onion Big,23,27,33,1kg
23-10-2022,Onion Small,30,36,43,1kg
23-10-2022,Tomato,39,47,55,1kg
23-10-2022,Green Chilli,38,46,54,1kg
23-10-2022,Beetroot,39,47,55,1kg
23-10-2022,Potato,30,36,43,1kg
23-10-2022,Raw Banana (Plantain),10,12,14,1kg
23-10-2022,Amaranth Leaves,8,9,11,1kg
23-10-2022,Amla,55,66,78,1kg
23-10-2022,Ash gourd,25,30,35,1kg
23-10-2022,Baby Corn,71,86,101,1kg
23-10-2022,Banana Flower,13,16,18,1kg
23-10-2022,Capsicum,43,52,61,1kg
23-10-2022,Bitter Gourd,33,40,47,1kg
23-10-2022,Bottle Gourd,25,30,35,1kg
23-10-2022,Butter Beans,73,88,104,1kg
23-10-2022,Broad Beans,34,41,48,1kg
23-10-2022,Cabbage,28,34,40,1kg
23-10-2022,Carrot,55,66,78,1kg
23-10-2022,Cauliflower,43,52,61,1kg
23-10-2022,Cluster beans,81,98,115,1kg
23-10-2022,Coconut,32,39,45,1kg
23-10-2022,Colocasia Leaves,14,17,20,1kg
23-10-2022,Colocasia,25,30,35,1kg
23-10-2022,Coriander Leaves,8,9,11,1kg
23-10-2022,Corn,26,31,37,1kg
23-10-2022,Cucumber,22,26,31,1kg
23-10-2022,Curry Leaves,30,36,43,1kg
23-10-2022,Dill Leaves,14,17,20,1kg
23-10-2022,Drumsticks,90,109,128,1kg
23-10-2022,Brinjal,25,30,35,1kg
23-10-2022,Brinjal (Big),27,32,38,1kg
23-10-2022,Elephant Yam,26,31,37,1kg
23-10-2022,Fenugreek Leaves,9,10,13,1kg
23-10-2022,French Beans,61,73,87,1kg
23-10-2022,Garlic,42,50,59,1kg
23-10-2022,Ginger,41,49,58,1kg
23-10-2022,Onion Green,37,45,52,1kg
23-10-2022,Green Peas,77,93,109,1kg
23-10-2022,Ivy Gourd,22,26,31,1kg
23-10-2022,Lemon (Lime),51,62,72,1kg
23-10-2022,Mango Raw,105,127,149,1kg
23-10-2022,Mint Leaves,5,6,7,1kg
23-10-2022,Mushroom,92,111,131,1kg
23-10-2022,Mustard Leaves,15,18,21,1kg
23-10-2022,Ladies Finger,20,24,28,1kg
23-10-2022,Pumpkin,25,30,35,1kg
23-10-2022,Radish,35,42,50,1kg
23-10-2022,Ridge Gourd,33,40,47,1kg
23-10-2022,Shallot (Pearl Onion),31,37,44,1kg
23-10-2022,Snake Gourd,36,43,51,1kg
23-10-2022,Sorrel Leaves,12,14,17,1kg
23-10-2022,Spinach,13,16,18,1kg
23-10-2022,Sweet Potato,39,47,55,1kg
22-10-2022,Onion Big,23,27,33,1kg
22-10-2022,Onion Small,30,36,43,1kg
22-10-2022,Tomato,39,47,55,1kg
22-10-2022,Green Chilli,38,46,54,1kg
22-10-2022,Beetroot,39,47,55,1kg
22-10-2022,Potato,30,36,43,1kg
22-10-2022,Raw Banana (Plantain),10,12,14,1kg
22-10-2022,Amaranth Leaves,8,9,11,1kg
22-10-2022,Amla,55,66,78,1kg
22-10-2022,Ash gourd,25,30,35,1kg
22-10-2022,Baby Corn,71,86,101,1kg
